file_name,text
948.png,line|temporal|Factors Affecting Student Performance In Standardized Testing|quantitative|Distance
949.png,line|temporal|Normalized Mean Square Error Of Forecasted Versus Actual Sales|quantitative|Satisfaction Score
950.png,bar|nominal|Software Updates|quantitative|Stock Price
951.png,bar|nominal|Rate Of Change In Consumer Price Index Over Quarterly Business Reports|quantitative|Range
952.png,bar|nominal|Correlation Coefficient Between Air Pollution Levels And Respiratory Diseases|quantitative|Literacy Rate
953.png,line|temporal|Outlier Detection Methods In Sales Data For Anomalies|quantitative|Retail Sales
954.png,line|temporal|Mortality Rate|quantitative|CO2 Emissions
955.png,line|temporal|Health Index|quantitative|Dividends
956.png,line|temporal|Trend Line Fitting For Annual Scholarship Funding Allocations|quantitative|Rent Prices
957.png,line|temporal|Predictive Accuracy Of Seasonal Demand Forecasting Models|quantitative|Median Age
958.png,bar|nominal|Health Index|quantitative|Energy Consumption
959.png,line|temporal|Hospital Admissions|quantitative|CO2 Emissions
960.png,line|temporal|Manufacturing Output|quantitative|Debt Level
961.png,bar|nominal|Labor Force|quantitative|Disease Prevalence
962.png,line|temporal|Predictive Accuracy Of Seasonal Demand Forecasting Models|quantitative|Impact Factor Of Scientific Journals Over Five Years Of Publication
963.png,circle|quantitative|Risk Assessment For Investment Decisions Using Monte Carlo Simulations|quantitative|Stress Level
964.png,line|temporal|Crime Rate|quantitative|Log Transformed Peak Demand During Holiday Seasons At Retail Stores
965.png,line|temporal|Debt Level|quantitative|Hospital Admissions
966.png,circle|quantitative|Stock Price|quantitative|Customer Reviews
967.png,bar|nominal|Height|quantitative|Mortgage Rates
968.png,line|temporal|Satisfaction Score|quantitative|Mode Income
969.png,line|temporal|Sales|quantitative|Correlation Coefficient Between Air Pollution Levels And Respiratory Diseases
970.png,line|temporal|Export Volume|quantitative|Kurtosis And Skewness Of Annual Corporate Profit Margins
971.png,line|temporal|Quality Of Life|quantitative|Weight
972.png,bar|nominal|Correlation Coefficient Between Air Pollution Levels And Respiratory Diseases|quantitative|Impact Of Temperature Variability On Crop Yield Statistics
973.png,line|temporal|Producer Price Index|quantitative|Distribution Frequency Of Employee Salaries In The Technology Industry
974.png,bar|nominal|Mean Age|quantitative|Mortality Rate
975.png,circle|quantitative|Smoking Rate|quantitative|Dividends
976.png,circle|quantitative|Trend Analysis Of Annual Median House Prices In Metropolitan Areas|quantitative|Labor Force
977.png,line|temporal|Mean Income|quantitative|Water Usage
978.png,circle|quantitative|Expenses|quantitative|Mental Health
979.png,circle|quantitative|Normalization Of Precipitation Data By Average Seasonal Levels|quantitative|Rent Prices
980.png,bar|nominal|Social Media Activity|quantitative|Effectiveness Of Intervention Programs On Youth Crime Rates
981.png,line|temporal|Interquartile Range|quantitative|Pollution Level
982.png,line|temporal|Standard Deviation Of National GDP Growth Rates Over 5 Years|quantitative|Quantile Regression Estimates Of Salary By Experience Level
983.png,circle|quantitative|Stock Price|quantitative|Growth Rate
984.png,bar|nominal|Years Of Experience|quantitative|Trade Balance
985.png,line|temporal|Screen Time|quantitative|Years Of Experience
986.png,bar|nominal|Accident Rate|quantitative|Bootstrap Resampling Estimates Of Standard Error For Biomarker Data
987.png,line|temporal|Happiness Index|quantitative|Crime Index
988.png,circle|quantitative|Currency Exchange|quantitative|Satisfaction Score
989.png,line|temporal|Residual Analysis Of Fitted Models In Epidemiological Studies|quantitative|Education Level
990.png,line|temporal|Inflation|quantitative|Simulation Of Monetary Policy Changes On Economic Growth Rates
991.png,line|temporal|Return Rate|quantitative|Income
992.png,circle|quantitative|Vaccination Rate|quantitative|Birth Rate
993.png,line|temporal|Probability Density Function Of Age Distribution In Population Survey|quantitative|Manufacturing Output
994.png,bar|nominal|Effectiveness Of Intervention Programs On Youth Crime Rates|quantitative|Pollution Level
995.png,circle|quantitative|Bootstrap Resampling Estimates Of Standard Error For Biomarker Data|quantitative|Stress Level
996.png,bar|nominal|Death Rate|quantitative|GDP
997.png,circle|quantitative|Commute Time|quantitative|Speed
998.png,bar|nominal|Simulation Results Of Variable Interest Rates On Bond Prices|quantitative|App Downloads
999.png,circle|quantitative|Return Rate|quantitative|Probabilistic Modeling Of Financial Risks In Investment Portfolios
